Feature ,Leaf id,Y = 0,Y = 1,Y = 2,Y = 3,Y = 4,Y = 5,Y = 6,Y = 7,Y = 8,Y = 9,Y = 10,Y = 11,Y = 12,Y = 13,Y = 14,Y = 15,Y = 16,Y = 17,Y = 18,Y = 19,Y = 20,Y = 21,Y = 22,Y = 23,Y = 24,Y = 25, Preferred Class, P(Y) = 0,P(Y) = 1,P(Y) = 2,P(Y) = 3,P(Y) = 4,P(Y) = 5,P(Y) = 6,P(Y) = 7,P(Y) = 8,P(Y) = 9,P(Y) = 10,P(Y) = 11,P(Y) = 12,P(Y) = 13,P(Y) = 14,P(Y) = 15,P(Y) = 16,P(Y) = 17,P(Y) = 18,P(Y) = 19,P(Y) = 20,P(Y) = 21,P(Y) = 22,P(Y) = 23,P(Y) = 24,P(Y) = 25,
48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
48,3,34.0,32.0,2.0,6.0,34.0,23.0,60.0,203.0,7.0,109.0,157.0,11.0,325.0,237.0,300.0,283.0,337.0,241.0,8.0,3.0,65.0,23.0,49.0,5.0,34.0,7.0,16,0.013,0.012,0.001,0.002,0.013,0.009,0.023,0.078,0.003,0.042,0.061,0.004,0.125,0.091,0.116,0.109,0.13,0.093,0.003,0.001,0.025,0.009,0.019,0.002,0.013,0.003,
48,4,7.0,270.0,487.0,379.0,175.0,14.0,444.0,141.0,4.0,46.0,5.0,113.0,68.0,95.0,364.0,55.0,171.0,61.0,214.0,38.0,368.0,13.0,8.0,0.0,29.0,32.0,2,0.002,0.075,0.135,0.105,0.049,0.004,0.123,0.039,0.001,0.013,0.001,0.031,0.019,0.026,0.101,0.015,0.047,0.017,0.059,0.011,0.102,0.004,0.002,0.0,0.008,0.009,
48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
49,3,38.0,282.0,293.0,346.0,206.0,25.0,363.0,343.0,1.0,16.0,162.0,124.0,391.0,329.0,396.0,52.0,462.0,293.0,222.0,38.0,364.0,25.0,56.0,5.0,62.0,37.0,16,0.008,0.057,0.059,0.07,0.042,0.005,0.074,0.07,0.0,0.003,0.033,0.025,0.079,0.067,0.08,0.011,0.094,0.059,0.045,0.008,0.074,0.005,0.011,0.001,0.013,0.008,
49,4,3.0,20.0,196.0,39.0,3.0,12.0,141.0,1.0,10.0,139.0,0.0,0.0,2.0,3.0,268.0,286.0,46.0,9.0,0.0,3.0,69.0,11.0,1.0,0.0,1.0,2.0,15,0.002,0.016,0.155,0.031,0.002,0.009,0.111,0.001,0.008,0.11,0.0,0.0,0.002,0.002,0.212,0.226,0.036,0.007,0.0,0.002,0.055,0.009,0.001,0.0,0.001,0.002,
49,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
50,3,34.0,276.0,196.0,313.0,196.0,5.0,341.0,335.0,1.0,2.0,160.0,124.0,380.0,315.0,373.0,19.0,398.0,242.0,186.0,28.0,332.0,19.0,49.0,5.0,55.0,37.0,16,0.008,0.062,0.044,0.071,0.044,0.001,0.077,0.076,0.0,0.0,0.036,0.028,0.086,0.071,0.084,0.004,0.09,0.055,0.042,0.006,0.075,0.004,0.011,0.001,0.012,0.008,
50,4,7.0,26.0,293.0,72.0,13.0,32.0,163.0,9.0,10.0,153.0,2.0,0.0,13.0,17.0,291.0,319.0,110.0,60.0,36.0,13.0,101.0,17.0,8.0,0.0,8.0,2.0,15,0.004,0.015,0.165,0.041,0.007,0.018,0.092,0.005,0.006,0.086,0.001,0.0,0.007,0.01,0.164,0.18,0.062,0.034,0.02,0.007,0.057,0.01,0.005,0.0,0.005,0.001,
50,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,2,732.0,291.0,137.0,274.0,351.0,589.0,65.0,317.0,688.0,523.0,525.0,508.0,318.0,321.0,21.0,331.0,154.0,329.0,394.0,724.0,106.0,632.0,544.0,740.0,673.0,535.0,23,0.068,0.027,0.013,0.025,0.032,0.054,0.006,0.029,0.064,0.048,0.049,0.047,0.029,0.03,0.002,0.031,0.014,0.03,0.036,0.067,0.01,0.058,0.05,0.068,0.062,0.049,
51,3,16.0,173.0,110.0,146.0,208.0,149.0,204.0,73.0,56.0,69.0,52.0,129.0,81.0,130.0,68.0,134.0,121.0,127.0,132.0,31.0,274.0,96.0,151.0,42.0,50.0,160.0,20,0.005,0.058,0.037,0.049,0.07,0.05,0.068,0.024,0.019,0.023,0.017,0.043,0.027,0.044,0.023,0.045,0.041,0.043,0.044,0.01,0.092,0.032,0.051,0.014,0.017,0.054,
51,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
51,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,2,453.0,447.0,2.0,407.0,122.0,706.0,84.0,316.0,679.0,327.0,155.0,286.0,240.0,341.0,73.0,461.0,74.0,383.0,444.0,670.0,162.0,614.0,620.0,618.0,631.0,546.0,5,0.046,0.045,0.0,0.041,0.012,0.072,0.009,0.032,0.069,0.033,0.016,0.029,0.024,0.035,0.007,0.047,0.008,0.039,0.045,0.068,0.016,0.062,0.063,0.063,0.064,0.055,
52,3,295.0,17.0,245.0,13.0,437.0,32.0,185.0,74.0,65.0,265.0,422.0,351.0,159.0,110.0,16.0,4.0,201.0,73.0,82.0,85.0,218.0,114.0,75.0,164.0,92.0,149.0,4,0.075,0.004,0.062,0.003,0.111,0.008,0.047,0.019,0.016,0.067,0.107,0.089,0.04,0.028,0.004,0.001,0.051,0.019,0.021,0.022,0.055,0.029,0.019,0.042,0.023,0.038,
52,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
52,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,2,717.0,337.0,211.0,370.0,541.0,718.0,212.0,270.0,741.0,588.0,453.0,607.0,19.0,255.0,58.0,418.0,255.0,325.0,518.0,743.0,287.0,653.0,52.0,769.0,700.0,693.0,23,0.062,0.029,0.018,0.032,0.047,0.062,0.018,0.023,0.064,0.051,0.039,0.053,0.002,0.022,0.005,0.036,0.022,0.028,0.045,0.065,0.025,0.057,0.005,0.067,0.061,0.06,
53,3,31.0,127.0,36.0,50.0,18.0,20.0,57.0,120.0,3.0,4.0,124.0,30.0,380.0,196.0,31.0,47.0,20.0,131.0,8.0,12.0,93.0,75.0,643.0,13.0,23.0,2.0,22,0.014,0.055,0.016,0.022,0.008,0.009,0.025,0.052,0.001,0.002,0.054,0.013,0.166,0.085,0.014,0.02,0.009,0.057,0.003,0.005,0.041,0.033,0.28,0.006,0.01,0.001,
53,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
53,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,2,731.0,181.0,169.0,295.0,290.0,633.0,178.0,312.0,691.0,466.0,446.0,503.0,370.0,416.0,67.0,403.0,116.0,314.0,314.0,694.0,353.0,684.0,668.0,524.0,626.0,92.0,0,0.069,0.017,0.016,0.028,0.028,0.06,0.017,0.03,0.066,0.044,0.042,0.048,0.035,0.039,0.006,0.038,0.011,0.03,0.03,0.066,0.034,0.065,0.063,0.05,0.059,0.009,
54,3,17.0,283.0,78.0,125.0,269.0,105.0,91.0,78.0,53.0,126.0,131.0,134.0,29.0,35.0,22.0,62.0,159.0,142.0,212.0,61.0,27.0,44.0,27.0,258.0,97.0,603.0,25,0.005,0.087,0.024,0.038,0.082,0.032,0.028,0.024,0.016,0.039,0.04,0.041,0.009,0.011,0.007,0.019,0.049,0.043,0.065,0.019,0.008,0.013,0.008,0.079,0.03,0.185,
54,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
54,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,2,703.0,296.0,191.0,377.0,379.0,722.0,182.0,363.0,701.0,557.0,448.0,581.0,397.0,451.0,74.0,452.0,171.0,258.0,426.0,755.0,374.0,720.0,693.0,758.0,718.0,662.0,23,0.057,0.024,0.015,0.03,0.031,0.058,0.015,0.029,0.056,0.045,0.036,0.047,0.032,0.036,0.006,0.036,0.014,0.021,0.034,0.061,0.03,0.058,0.056,0.061,0.058,0.053,
55,3,45.0,168.0,56.0,43.0,180.0,16.0,87.0,27.0,43.0,35.0,129.0,56.0,2.0,0.0,15.0,13.0,104.0,198.0,100.0,0.0,6.0,8.0,2.0,24.0,5.0,33.0,17,0.032,0.12,0.04,0.031,0.129,0.011,0.062,0.019,0.031,0.025,0.092,0.04,0.001,0.0,0.011,0.009,0.075,0.142,0.072,0.0,0.004,0.006,0.001,0.017,0.004,0.024,
55,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
55,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,2,607.0,280.0,141.0,216.0,464.0,613.0,154.0,190.0,725.0,544.0,268.0,581.0,0.0,0.0,27.0,306.0,200.0,270.0,441.0,706.0,202.0,552.0,2.0,631.0,593.0,680.0,8,0.065,0.03,0.015,0.023,0.049,0.065,0.016,0.02,0.077,0.058,0.029,0.062,0.0,0.0,0.003,0.033,0.021,0.029,0.047,0.075,0.022,0.059,0.0,0.067,0.063,0.072,
56,3,141.0,184.0,106.0,204.0,95.0,125.0,115.0,200.0,19.0,48.0,309.0,56.0,399.0,451.0,62.0,159.0,75.0,186.0,85.0,49.0,178.0,176.0,693.0,151.0,130.0,15.0,22,0.032,0.042,0.024,0.046,0.022,0.028,0.026,0.045,0.004,0.011,0.07,0.013,0.09,0.102,0.014,0.036,0.017,0.042,0.019,0.011,0.04,0.04,0.157,0.034,0.029,0.003,
56,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
56,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,2,700.0,67.0,154.0,263.0,145.0,605.0,135.0,250.0,635.0,450.0,352.0,489.0,340.0,393.0,26.0,339.0,63.0,220.0,109.0,640.0,333.0,665.0,668.0,487.0,598.0,4.0,0,0.077,0.007,0.017,0.029,0.016,0.066,0.015,0.027,0.07,0.049,0.039,0.054,0.037,0.043,0.003,0.037,0.007,0.024,0.012,0.07,0.036,0.073,0.073,0.053,0.065,0.0,
57,3,48.0,397.0,93.0,157.0,414.0,133.0,134.0,140.0,109.0,142.0,225.0,148.0,59.0,58.0,63.0,126.0,212.0,236.0,417.0,115.0,47.0,63.0,27.0,295.0,125.0,691.0,25,0.01,0.085,0.02,0.034,0.089,0.028,0.029,0.03,0.023,0.03,0.048,0.032,0.013,0.012,0.013,0.027,0.045,0.05,0.089,0.025,0.01,0.013,0.006,0.063,0.027,0.148,
57,4,41.0,302.0,489.0,385.0,209.0,37.0,504.0,344.0,11.0,155.0,162.0,124.0,393.0,332.0,664.0,338.0,508.0,302.0,222.0,41.0,433.0,36.0,57.0,5.0,63.0,39.0,14,0.007,0.049,0.079,0.062,0.034,0.006,0.081,0.056,0.002,0.025,0.026,0.02,0.063,0.054,0.107,0.055,0.082,0.049,0.036,0.007,0.07,0.006,0.009,0.001,0.01,0.006,
57,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,2,36.0,220.0,0.0,277.0,0.0,570.0,26.0,36.0,98.0,109.0,13.0,110.0,42.0,162.0,7.0,430.0,0.0,87.0,61.0,313.0,15.0,60.0,34.0,65.0,268.0,55.0,5,0.012,0.071,0.0,0.09,0.0,0.184,0.008,0.012,0.032,0.035,0.004,0.036,0.014,0.052,0.002,0.139,0.0,0.028,0.02,0.101,0.005,0.019,0.011,0.021,0.087,0.018,
58,3,712.0,244.0,247.0,143.0,559.0,168.0,243.0,354.0,646.0,483.0,564.0,527.0,357.0,289.0,82.0,35.0,275.0,369.0,465.0,442.0,365.0,668.0,661.0,717.0,455.0,640.0,23,0.066,0.023,0.023,0.013,0.052,0.016,0.023,0.033,0.06,0.045,0.053,0.049,0.033,0.027,0.008,0.003,0.026,0.034,0.043,0.041,0.034,0.062,0.062,0.067,0.042,0.06,
